year,Month,date,Sick,Injured,Dead,Conjunctivitis,Cystitis,Wasted,Vehicle Hit,Fall
2018,8,201808,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,8,201808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,8,201808,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,8,201808,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,8,201808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,8,201808,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,,,,,,,,
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,,,,,,,,
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,,,,,,,,
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,9,201809,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,9,201809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,10,201810,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,10,201810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
